DIVISION_NUM,Division Name,SVP,AVP,Location Name,Online Code,State,Location Description,Year,Adjusted COGS,Sales,Regular GM,Total GM
20,ABC,Robert Cody,Sonny Joyner,"JOHNS ISLAND, SC",SJISYD,SC,Johns Island SC Yard,1/1/18,443167.98,533008,89840.02,89840.02
20,ABC,Robert Cody,Sonny Joyner,"CHARLESTON, SC",SCHSYD,SC,Charleston SC Yard,1/1/18,3421617.53,4100662.38,679044.85,679044.85
20,ABC,Robert Cody,Sonny Joyner,"PAWLEYS ISLAND, SC",SPWSYD,SC,Pawleys Island SC Yard,1/1/18,12040.53,13646,1605.47,1605.47
20,ABC,Robert Cody,Sonny Joyner,SUMMERVILLE SC YARD,SUMMSCYD,SC,Summerville SC Yard,1/1/18,3130648.78,3810873.38,680224.6,680224.6
20,ABC,Robert Cody,Sonny Joyner,"CONWAY, SC YARD",SCNSYD,SC,Conway SC Yard,1/1/18,3487922.41,4613809.81,1125887.4,1126026.61
20,ABC,Robert Cody,Vince Gaboury,PUNTA GORDA  FL YARD,PUNTFLYD,FL,Punta Gorda FL Yard,1/1/18,1635786.3,2154870.54,519084.24,519084.24
20,ABC,Robert Cody,Vince Gaboury,BROOKSVILLE  FL YARD,BRVLFLYD,FL,Brooksville FL Yard,1/1/18,418648.34,542573.6,123925.26,123925.26
20,ABC,Robert Cody,Vince Gaboury,TAMPA  FL WINDOWS,TAMPFLWN,FL,Tampa FL Windows,1/1/18,6310890.62,8267585.85,1956695.23,1956710.03
20,ABC,Robert Cody,Vince Gaboury,TAMPA  FL EXT DOORS,TAMPFLMW,FL,Tampa FL Ext Doors,1/1/18,375589.9,463251.94,87662.04,87773.95
20,ABC,Robert Cody,Vince Gaboury,CLEARWATER FL YARD,CLWAFLYD,FL,Clearwater FL Yard,1/1/18,565228.66,785463.81,220235.15,220235.15
20,ABC,Robert Cody,Vince Gaboury,BRADENTON  FL YARD,BRADFLYD,FL,Bradenton FL Yard,1/1/18,806174.96,1059161.74,252986.78,252986.78
20,ABC,Robert Cody,Vince Gaboury,"TAMPA, FL",LSTTAF,FL,Tampa FL Yard,1/1/18,13402.87,18717.47,5314.6,5314.6
20,ABC,Phil Pearson,Pat Chiado,ALBUQUERQUE  NM MILLWORK,ALBUNMMW,NM,Albuquerque NM Millwork,1/1/18,667452.77,919665.88,252213.11,252213.11
20,ABC,Alia Hotchkiss,Brian Hayes,"HOUSTON, TX WINDOWS",TSHOWN,TX,Houston TX Windows,1/1/18,21686715.15,34852045.19,13165330.04,22752065.71
20,ABC,Alia Hotchkiss,Michael B Hayes,"SAN ANTONIO,TX WINDOWS",TSSAWN,TX,San Antonio TX Windows,1/1/18,21745221.15,26919246.95,5174025.8,5174025.8
20,ABC,Colin Robert,Chris Holmes,ARLINGTON DOOR & TRIM,TARLDT,TX,Arlington TX Millwork,1/1/18,25703.97,33112.06,7408.09,7408.09
20,ABC,Colin Robert,Chris Holmes,"DALLAS-FORT WORTH, TX MILLWORK",IRVGTXMW,TX,Irving TX Millwork,1/1/18,1241817.24,1679911.23,438093.99,438093.99
20,ABC,Colin Robert,Chris Holmes,"ARLINGTON WINDOWS, TX",TARLWH,TX,Arlington TX Windows,1/1/18,9262668.37,11736343.15,2473674.78,2473887.21
20,ABC,Colin Robert,David Scott,COLLEGE STATION  TX YARD,COLLTXYD,TX,College Station TX Yard,1/1/18,871916.3,1274969.12,403052.82,403052.82
20,ABC,Colin Robert,David Scott,HOUSTON  TX MILLWORK,HOUSTXMW,TX,Houston TX Millwork,1/1/18,559569.34,765533.16,205963.82,205963.82
20,ABC,Colin Robert,Jordan Williams,OKLAHOMA CITY  OK NORTH YARD,OKCNOKYD,OK,Oklahoma City OK Yard (North),1/1/18,100.92,175.76,74.84,74.84
20,ABC,Colin Robert,Jordan Williams,TULSA  OK MILLWORK,BRAROKMW,OK,Tulsa OK Millwork,1/1/18,847279.56,1182084.29,334804.73,334804.73
20,ABC,Colin Robert,Jordan Williams,TULSA  OK YARD,BRAROKYD,OK,Tulsa OK Yard,1/1/18,0,0,0,0
20,ABC,Colin Robert,Jordan Williams,OKLAHOMA CITY  OK MILLWORK,OKCTOKMW,OK,Oklahoma City OK Millwork,1/1/18,19658.93,32456.71,12797.78,12823.58
20,ABC,Colin Robert,Jordan Williams,OKLAHOMA CITY  OK WINDOWS,OKCTOKWN,OK,Oklahoma City OK Windows,1/1/18,2558229.56,3731350.32,1173120.76,1173120.76
20,ABC,Colin Robert,Mike Raguse,"SCHERTZ, TX MILLWORK",TSSAMW,TX,Schertz TX Millwork,1/1/18,1037582.14,1427320.3,389738.16,389738.16
20,ABC,Colin Robert,Mike Raguse,AUSTIN  TX MILLWORK,ROUNTXMW,TX,Round Rock TX Millwork,1/1/18,1715780.68,2506719.65,790938.97,790938.97
20,ABC,Colin Robert,Mike Raguse,FREDERICKSBURG  TX YARD,FREDTXYD,TX,Fredericksburg TX Yard,1/1/18,507173.05,729667.53,222494.48,222494.48
20,ABC,Colin Robert,Randy Jackson,WICHITA  KS YARD,WICHKSYD,KS,Wichita KS Yard,1/1/18,412500.16,550835.01,138334.85,138334.85
20,ABC,Colin Robert,Randy Jackson,GARDEN CITY  KS YARD,GARDKSYD,KS,Garden City KS Yard,1/1/18,36930.47,46257.37,9326.9,9326.9
20,ABC,Colin Robert,Randy Jackson,GRANDVIEW  MO MILLWORK,GRVWMOMW,MO,Grandview MO Millwork,1/1/18,1662921.31,2159178.24,496256.93,496256.93
20,ABC,Colin Robert,Rick Salinas,ROCKPORT  TX RETAIL,ROCKTXYD,TX,Rockport TX Retail,1/1/18,1258194.38,1763348.02,505153.64,505153.64
20,ABC,Colin Robert,Rick Salinas,MERCEDES TX MILLWORK,MERCTXMW,TX,Mercedes TX Millwork,1/1/18,2210141.39,3185130.57,974989.18,974967.7
20,ABC,Karen Keller,Art Karsky,MADISON  MN YARD,MADIMNYD,MN,Madison MN Yard,1/1/18,22402.18,28341.11,5938.93,5938.93
20,ABC,Karen Keller,Art Karsky,OSAKIS  MN YARD,OSAKMNYD,MN,Osakis MN Yard,1/1/18,110000.93,131583.34,21582.41,21582.41
20,ABC,Karen Keller,Art Karsky,COKATO  MN YARD,COKAMNYD,MN,Cokato MN Yard,1/1/18,48336.86,63408.4,15071.54,15071.54
20,ABC,Karen Keller,Art Karsky,MONTEVIDEO  MN YARD,MONTMNYD,MN,Montevideo MN Yard,1/1/18,21729.75,27746.41,6016.66,6016.66
20,ABC,Karen Keller,Art Karsky,BRAINERD  MN YARD,BRAIMNYD,MN,Brainerd MN Yard,1/1/18,145431.15,180236.81,34805.66,34805.66
20,ABC,Karen Keller,Art Karsky,PEQUOT LAKES  MN YARD,PEQUMNYD,MN,Pequot Lakes MN Yard,1/1/18,321019.8,400155.41,79135.61,79135.61
20,ABC,Karen Keller,Art Karsky,BEMIDJI MN YARD,BEMIMNYD,MN,Bemidji MN Yard,1/1/18,107096.65,130301.24,23204.59,23204.59
20,ABC,Karen Keller,Art Karsky,THIEF RIVER FALLS  MN YARD,THIEMNYD,MN,Thief Riverfalls MN Yard,1/1/18,61870.59,80650.08,18779.49,18779.49
20,ABC,Karen Keller,Art Karsky,LITTLE FALLS  MN YARD,LITTMNYD,MN,Little Falls MN Yard,1/1/18,68254.23,86925.57,18671.34,18671.34
20,ABC,Karen Keller,Art Karsky,ST. CLOUD  MN YARD,STCLMNYD,MN,St Cloud MN Yard,1/1/18,169143.17,222843.78,53700.61,53700.61
20,ABC,Karen Keller,Art Karsky,FERGUS FALLS  MN YARD,FERGMNYD,MN,Fergus Falls MN Yard,1/1/18,79194.27,108532.07,29337.8,29337.8
20,ABC,Karen Keller,Art Karsky,DETROIT LAKES  MN YARD,DELAMNYD,MN,Detroit Lakes MN Yard,1/1/18,77721.82,99655.41,21933.59,21933.59
20,ABC,Karen Keller,Art Karsky,HAWLEY  MN YARD,HAWLMNYD,MN,Hawley MN Yard,1/1/18,45946.58,53874.39,7927.81,7927.81
20,ABC,Karen Keller,Brent Guetz,LONGMONT  CO MILLWORK,LONGCOMW,CO,Longmont CO Millwork,1/1/18,855299.46,1271568.47,416269.01,416269.01
20,ABC,Karen Keller,Brent Guetz,COLORADO SPRINGS  CO MW & WIND,COSPCOMW,CO,Colorado Springs CO Millwork,1/1/18,2815647.48,4004206.45,1188558.97,1188558.97
20,ABC,Karen Keller,Brent Guetz,FRONT RANGE CO WINDOWS,FRONCOWN,CO,Front Range CO Windows,1/1/18,2276091.22,3130686.27,854595.05,854595.05
20,ABC,Karen Keller,Brent Guetz,LITTLETON  CO MILLWORK,LITTCOMW,CO,Littleton CO Millwork,1/1/18,2442668.18,3244720.81,802052.63,802054.79
20,ABC,Karen Keller,Dave Mills,OAK GROVE MN YARD,ZIMMMNYD,MN,Oak Grove MN Yard,1/1/18,297.01,73.22,-223.79,223.79
20,ABC,Karen Keller,Dave Mills,MANKATO  MN YARD,MANKMNYD,MN,Mankato MN Yard,1/1/18,126607.32,154692.85,28085.53,28085.53
20,ABC,Karen Keller,Dave Mills,LAKEVILLE  MN YARD,LKVLMNYD,MN,Lakeville MN Yard,1/1/18,296.94,349.34,52.4,52.4
20,ABC,Karen Keller,Dave Mills,TWIN CITIES  MN MILLWORK,LKVLMNMW,MN,Twin Cities MN Millwork,1/1/18,1735968.41,2148548.6,412580.19,412580.19
20,ABC,Karen Keller,Dave Mills,WASECA  MN YARD,WASEMNYD,MN,Waseca MN Yard,1/1/18,107213.25,137132.49,29919.24,29919.24
20,ABC,Karen Keller,Doug Ossefoort,MITCHELL  SD YARD,MTCHSDYD,SD,Mitchell SD Yard,1/1/18,8201.07,10883.92,2682.85,2682.85
20,ABC,Karen Keller,Doug Ossefoort,ABERDEEN  SD YARD,ABERSDYD,SD,Aberdeen SD Yard,1/1/18,10462.34,14598.68,4136.34,4136.34
20,ABC,Karen Keller,Doug Ossefoort,RAPID CITY  SD YARD,RAPCSDYD,SD,Rapid City SD Yard,1/1/18,96404.78,125899.09,29494.31,29494.31
20,ABC,Karen Keller,Doug Ossefoort,SPEARFISH  SD YARD,SPEASDYD,SD,Spearfish SD Yard,1/1/18,16705.26,22153.6,5448.34,5448.34
20,ABC,Karen Keller,Doug Ossefoort,MADISON  SD YARD,MADISDYD,SD,Madison SD Yard,1/1/18,49924.02,61668.86,11744.84,11744.84
20,ABC,Karen Keller,Doug Ossefoort,HURON  SD YARD,HUROSDYD,SD,Huron SD Yard,1/1/18,35470.32,48430.01,12959.69,12959.69
20,ABC,Karen Keller,Doug Ossefoort,PIERRE  SD YARD,PIERSDYD,SD,Pierre SD Yard,1/1/18,14555.44,20109.06,5553.62,5553.62
20,ABC,Karen Keller,Doug Ossefoort,SIOUX FALLS  SD YARD,SIOUSDYD,SD,Sioux Falls SD Yard,1/1/18,55994.91,71088.19,15093.28,15093.28
20,ABC,Karen Keller,Doug Ossefoort,HOT SPRINGS  SD YARD,HOTSSDYD,SD,Hot Springs SD Yard,1/1/18,11102.29,15146.5,4044.21,4044.21
20,ABC,Karen Keller,Doug Ossefoort,BROOKINGS  SD YARD,BROOSDYD,SD,Brookings SD Yard,1/1/18,10780.57,14966.84,4186.27,4186.27
20,ABC,Karen Keller,John Grueneich,DICKINSON  ND YARD,DICKNDYD,ND,Dickinson ND Yard,1/1/18,96855.24,120855.06,23999.82,23999.82
20,ABC,Karen Keller,John Grueneich,JAMESTOWN  ND YARD,JAMENDYD,ND,Jamestown ND Yard,1/1/18,55031.26,71786.3,16755.04,16755.04
20,ABC,Karen Keller,John Grueneich,DEVILS LAKE  ND YARD,DELANDYD,ND,Devils Lake ND Yard,1/1/18,11649.51,15853.68,4204.17,4204.17
20,ABC,Karen Keller,John Grueneich,WILLISTON  ND YARD,WILLNDYD,ND,Williston ND Yard,1/1/18,14397.12,19023.19,4626.07,4626.07
20,ABC,Karen Keller,John Grueneich,WHEATON  MN YARD,WHEAMNYD,MN,Wheaton MN Yard,1/1/18,4515.98,6439.82,1923.84,1923.84
20,ABC,Karen Keller,John Grueneich,MANDAN  ND YARD,MANDNDYD,ND,Mandan ND Yard,1/1/18,235475.04,294926.78,59451.74,59451.74
20,ABC,Karen Keller,John Grueneich,WAHPETON  ND YARD,WAHPNDYD,ND,Wahpeton ND Yard,1/1/18,160150.7,198823.69,38672.99,38672.99
20,ABC,Karen Keller,Pete Hartmann,FORT ATKINSON  WI YARD,FTATWIYD,WI,Fort Atkinson WI Yard,1/1/18,56104.88,72030.7,15925.82,15925.82
20,ABC,Karen Keller,Pete Hartmann,LOMIRA  WI YARD,LOMIWIYD,WI,Lomira WI Yard,1/1/18,34011.52,45279.47,11267.95,11267.95
20,ABC,Karen Keller,Pete Hartmann,MONROE  WI YARD,MONRWIYD,WI,Monroe WI Yard,1/1/18,12084.15,16951.54,4867.39,4867.39
20,ABC,Karen Keller,Rich Buffington,ASPEN  CO YARD,ASPNCOYD,CO,Aspen CO Yard,1/1/18,59160.26,74758.78,15598.52,15598.52
20,ABC,Karen Keller,Rich Buffington,GLENWOOD SPRINGS  CO YARD,GLENCOYD,CO,Glenwood Springs CO Yard,1/1/18,330301.14,436888.57,106587.43,106587.43
20,ABC,Karen Keller,Rich Buffington,CORTEZ  CO YARD,CORTCOYD,CO,Cortez CO Yard,1/1/18,111881.84,142247.21,30365.37,30365.37
20,ABC,Karen Keller,Rich Buffington,FARMINGTON  NM YARD,FARMNMYD,NM,Farmington NM Yard,1/1/18,69559.3,91993.67,22434.37,22434.37
20,ABC,Karen Keller,Rich Buffington,GRAND JUNCTION  CO YARD,GRJUCOYD,CO,Grand Junction CO Yard,1/1/18,625739.58,819324.64,193585.06,193585.06
20,ABC,Karen Keller,Rich Buffington,MONTROSE  CO YARD,MONTCOYD,CO,Montrose CO Yard,1/1/18,202228.42,276697.11,74468.69,74468.69
20,ABC,Karen Keller,Rich Buffington,STEAMBOAT SPRINGS  CO YARD,STSPCOYD,CO,Steamboat Springs CO Yard,1/1/18,243319.98,309993.4,66673.42,66673.42
20,ABC,Karen Keller,Rich Buffington,DURANGO  CO YARD,DURACOYD,CO,Durango CO Yard,1/1/18,490151.86,629293.68,139141.82,139141.82
20,ABC,Karen Keller,Ryan Petersen,DUBUQUE  IA YARD,DUBUIAYD,IA,Dubuque IA Yard,1/1/18,279013.84,337108.46,58094.62,58094.62
20,ABC,Karen Keller,Ryan Petersen,STORM LAKE  IA YARD,STORIAYD,IA,Storm Lake IA Yard,1/1/18,74679.14,98912.84,24233.7,24233.7
20,ABC,Karen Keller,Ryan Petersen,BOONE  IA YARD,BOONIAYD,IA,Boone IA Yard,1/1/18,258494.18,317166.62,58672.44,58672.44
20,ABC,Karen Keller,Ryan Petersen,WALKER  IA YARD,WALKIAYD,IA,Walker IA Yard,1/1/18,98240.05,127955.45,29715.4,29715.4
20,ABC,Karen Keller,Ryan Petersen,WAUKON  IA YARD,WAUKIAYD,IA,Waukon IA Yard,1/1/18,40111.1,51592.53,11481.43,11481.43
20,ABC,Karen Keller,Ryan Petersen,ALGONA  IA YARD,ALGOIAYD,IA,Algona IA Yard,1/1/18,84501.12,110056.41,25555.29,25555.29
20,ABC,Karen Keller,Ryan Petersen,WATERLOO  IA YARD,WATRIAYD,IA,Waterloo IA Yard,1/1/18,129398.26,155795.05,26396.79,26396.79
20,ABC,Karen Keller,Ryan Petersen,IOWA FALLS  IA YARD,IAFAIAYD,IA,Iowa Falls IA Yard,1/1/18,60456.04,77739.78,17283.74,17283.74
20,ABC,Karen Keller,Ryan Petersen,ELKADER  IA YARD,ELKAIAYD,IA,Elkader IA Yard,1/1/18,167321.8,195843.59,28521.79,28521.79
20,ABC,Karen Keller,Ryan Petersen,DAVENPORT  IA YARD,DAVEIAYD,IA,Davenport IA Yard,1/1/18,251838.18,300566.28,48728.1,48728.1
20,ABC,Karen Keller,Ryan Petersen,MASON CITY  IA YARD,MASNIAYD,IA,Mason City IA Yard,1/1/18,165108.39,196910.51,31802.12,31802.12
20,ABC,Karen Keller,Ryan Petersen,SIOUX CITY  IA YARD,SIOUIAYD,IA,Sioux City IA Yard,1/1/18,122874.09,154651.77,31777.68,31777.68
20,ABC,Helen Hailey,Brian Richardson,"PENSACOLA, FL YARD",PENSFLYD,FL,Pensacola FL Yard,1/1/18,2444210.69,3254097.34,809886.65,809886.65
20,ABC,Helen Hailey,Brian Richardson,"PENSACOLA, FL MILLWORK",PENSFLMW,FL,Pensacola FL Millwork,1/1/18,208.09,0,-208.09,208.09
20,ABC,Helen Hailey,Brian Richardson,"PANAMA CITY, FL  YARD",PANAFLYD,FL,Panama City FL Yard,1/1/18,865244.71,1153487.21,288242.5,288242.5
20,ABC,Helen Hailey,Brian Richardson,"FREEPORT, FL YARD",HFPFYD,FL,Freeport FL Yard,1/1/18,579347.37,738503.27,159155.9,159155.9
20,ABC,Helen Hailey,Eric Sebring,"BLAIRSVILLE, GA",SBLGYD,GA,Blairsville GA Yard,1/1/18,1319932.14,1768757.24,448825.1,448825.1
20,ABC,Helen Hailey,Greg Birtsch,"WEST KNOXVILLE, TN",SKNTYD,TN,Knoxville TN Yard (West),1/1/18,1971839.86,2478356.75,506516.89,506519.16
20,ABC,Helen Hailey,Jason Collins,"AUBURN, AL",SAUAYD,AL,Auburn AL Yard,1/1/18,1578733.47,1964340.14,385606.67,385615.95
20,ABC,Helen Hailey,Jim Long,"NASHVILLE, TN",LSTNAT,TN,Nashville TN Yard,1/1/18,6839237.72,8765601.42,1926363.7,1926398.45
20,ABC,Helen Hailey,Jim Long,"FRANKLIN, TN",LSTFRT,TN,Franklin TN Yard,1/1/18,0,2,2,2
20,ABC,Helen Hailey,Jim Long,HOPKINSVILLE  KY YARD,HOPKKYYD,KY,Hopkinsville KY Yard,1/1/18,269628.09,342948.45,73320.36,73320.36
20,ABC,Helen Hailey,Justin Boyer,"COLUMBUS, GA",SCBGYD,GA,Columbus GA Yard,1/1/18,1614563.78,1921190.14,306626.36,307265.14
20,ABC,Helen Hailey,Justin Boyer,"MACON, GA YARD",MACNGAYD,GA,Macon GA Yard,1/1/18,670964.69,832662.41,161697.72,161697.7
20,ABC,Helen Hailey,Mike Cullin,MULTI-FAMILY SALES,DULUGADC,GA,Multi-Family Sales,1/1/18,180458.98,224859.47,44400.49,44400.49
20,ABC,Helen Hailey,Mike Russell,"CHELSEA, AL YARD",SCHAYD,AL,Chelsea AL Yard,1/1/18,1968749.28,2518844.7,550095.42,550095.43
20,ABC,Helen Hailey,Mike Russell,PELHAM  AL YARD,PELMALYD,AL,Pelham AL Yard,1/1/18,169081.41,212102.49,43021.08,43021.08
20,ABC,Helen Hailey,Paul Ballard,LEXINGTON  KY YARD,LEXIKYYD,KY,Lexington KY Yard,1/1/18,496141.71,613251.59,117109.88,117109.88
20,ABC,Helen Hailey,Paul Ballard,CHATTANOOGA  TN YARD,CHATTNYD,TN,Chattanooga TN Yard,1/1/18,813543.9,1013861.78,200317.88,200317.88
20,ABC,Helen Hailey,Paul Ballard,COOKEVILLE  TN YARD,COOKTNYD,TN,Cookeville TN Yard,1/1/18,555903.12,725562.57,169659.45,169659.45
20,ABC,Helen Hailey,Paul Ballard,HATTIESBURG  MS YARD,HATTMSYD,MS,Hattiesburg MS Yard,1/1/18,610998.77,797387.9,186389.13,186389.13
20,ABC,Helen Hailey,Paul Ballard,SHELBYVILLE  KY YARD,SHELKYYD,KY,Shelbyville KY Yard,1/1/18,641724.74,832098.73,190373.99,190373.99
20,ABC,Helen Hailey,Tim Roop,"BRISTOL, VA",SBRVYD,VA,Bristol VA Yard,1/1/18,542456.54,660412.39,117955.85,117959.94
20,ABC,Helen Hailey,Tim Roop,"GRAY, TN ROOFING",GRAYTNYD,TN,Gray TN Roofing,1/1/18,2090.88,2151.53,60.65,60.65
20,ABC,Helen Hailey,Tim Roop,"JOHNSON CITY, TN",SJCTYD,TN,Johnson City TN Yard,1/1/18,794838.56,1026471.5,231632.94,231783.02
20,ABC,Helen Hailey,Tim Roop,"KINGSPORT, TN",SKPTYD,TN,Kingsport TN Yard,1/1/18,523658.29,703859.35,180201.06,180201.06
20,ABC,Helen Hailey,Todd Skinner,"GAINESVILLE, GA",SGVGYD,GA,Gainesville GA Yard,1/1/18,1825518.69,2448008.81,622490.12,622490.12
20,ABC,Helen Hailey,Todd Skinner,DULUTH GA YARD,DULUGAYD,GA,Duluth GA Yard,1/1/18,123.28,104.94,-18.34,18.34
20,ABC,Helen Hailey,Todd Skinner,NORCROSS GA MILLWORK,NORCGAMW,GA,Norcross GA Millwork,1/1/18,7913477.62,10211443.3,2297965.68,2302412.04
20,ABC,Helen Hailey,Todd Skinner,ATLANTA GA MILLWORK,ATLAGAMW,GA,Atlanta GA Millwork,1/1/18,1225738.1,1501862.49,276124.39,276206.34
20,ABC,Helen Hailey,Todd Skinner,"NORCROSS, GA",LSANOG,GA,Norcross GA Yard,1/1/18,1277219.89,1396553.47,119333.58,130303.66
20,ABC,Helen Hailey,Justin Robb,"LAGRANGE, GA",SLGGYD,GA,LaGrange GA Yard,1/1/18,162119.13,210076.28,47957.15,47957.15
20,ABC,Helen Hailey,WC Hare,"BREVARD, NC",SBVNYD,NC,Brevard NC Yard,1/1/18,1370781.05,1829379.45,458598.4,458598.4
20,ABC,Helen Hailey,WC Hare,"HENDERSONVILLE, NC YARD",HENDNCYD,NC,Hendersonville NC Yard (Asheville Hwy),1/1/18,1764081,2346020.41,581939.41,581939.41
20,ABC,Helen Hailey,WC Hare,"HENDERSONVILLE, NC",SHVNYD,NC,Hendersonville NC Yard,1/1/18,395231.69,484623.31,89391.62,89391.62
20,ABC,Helen Hailey,WC Hare,"ASHEVILLE, NC",SAVNYD,NC,Asheville NC Yard,1/1/18,872109.23,1133304.61,261195.38,261195.38
20,ABC,Jamie MacZuffie,Bo Hubbard,FAYETTEVILLE NC MW DIST,FAYENCYD,NC,Fayetteville NC Millwork,1/1/18,0,0,0,0
20,ABC,Jamie MacZuffie,Bo Hubbard,"ABERDEEN,NC",SABNYD,NC,Aberdeen NC Yard,1/1/18,1438723.03,1924908.02,486184.99,486184.99
20,ABC,Jamie MacZuffie,Bo Hubbard,"FAYETTEVILLE,NC YARD",SFANYD,NC,Fayetteville NC Yard,1/1/18,1342395.69,1705528.87,363133.18,363133.18
20,ABC,Jamie MacZuffie,Bo Hubbard,"GREENSBORO, NC",SHPNYD,NC,Greensboro NC Yard,1/1/18,2901840.24,3582341.42,680501.18,680904.13
20,ABC,Jamie MacZuffie,Bob Kellington,"APEX, NC YARD",LSCAPN,NC,Apex NC Yard,1/1/18,50955.34,59611.75,8656.41,8656.41
20,ABC,Jamie MacZuffie,Bob Kellington,"CLAYTON, NC YARD",CLAYNCYD,NC,Clayton NC Yard,1/1/18,2323429.92,2928927.58,605497.66,605541.62
20,ABC,Jamie MacZuffie,Bob Kellington,"RALEIGH, NC YARD",RALENCYD,NC,Raleigh NC Yard,1/1/18,41544.15,52719.9,11175.75,11175.75
20,ABC,Jamie MacZuffie,Bob Kellington,"HILLSBOROUGH, NC",LSCRAN,NC,Hillsborough NC Yard,1/1/18,6940912.82,8440152.4,1499239.58,1499524.65
20,ABC,Jamie MacZuffie,EJ Murphy,"COLUMBIA, SC",SCOSYD,SC,Columbia SC Yard,1/1/18,979399.28,1203925.18,224525.9,224534.96
20,ABC,Jamie MacZuffie,Melvin Lawson,"FLORENCE, SC",SFLSYD,SC,Florence SC Yard,1/1/18,909028.26,1139427.94,230399.68,230414.09
20,ABC,Jamie MacZuffie,Mike Dixon,"SPARTANBURG, SC YARD",SPARSCYD,SC,Spartanburg SC Yard,1/1/18,2758731.13,3532519.74,773788.61,773788.61
20,ABC,Jamie MacZuffie,Mike Dixon,"SENECA, SC",SSESYD,SC,Seneca SC Yard,1/1/18,598331.41,815747.4,217415.99,217415.99
20,ABC,Jamie MacZuffie,Mike Dixon,"ANDERSON, SC",SANSYD,SC,Anderson SC Yard,1/1/18,535405.04,695965.92,160560.88,160560.88
20,ABC,Jamie MacZuffie,Mike Dixon,"GREENVILLE, SC",SGVSYD,SC,Greenville SC Yard,1/1/18,1213163.21,1533385.1,320221.89,320221.89
20,ABC,Jamie MacZuffie,Mike Dixon,"GREENVILLE,SC MW DISTRUB",SGMSYD,SC,Greenville SC Millwork,1/1/18,1908156.11,2331420.41,423264.3,423303.29
20,ABC,Jamie MacZuffie,Mike Dixon,SPARTANBURG GYPSUM & ROOFING,SSPSYD,SC,Spartanburg SC Gypsum & Roofing,1/1/18,494.4,720,225.6,225.6
20,ABC,Jamie MacZuffie,Randy Johnson,ROANOKE RAPIDS  NC YARD,ROANNCYD,NC,Roanoke Rapids NC Yard,1/1/18,90700.2,123020.62,32320.42,32320.42
20,ABC,Jamie MacZuffie,Randy Johnson,JACKSONVILLE  NC YARD,JACKNCYD,NC,Jacksonville NC Yard,1/1/18,253218.76,313770.58,60551.82,60551.82
20,ABC,Jamie MacZuffie,Randy Johnson,WILMINGTON NC DIST MW,WILMNCYD,NC,Wilmington NC DC (Millwork),1/1/18,2087800.78,2542902.39,455101.61,455251.07
20,ABC,Jamie MacZuffie,Randy Johnson,"WASHINGTON, NC",SWANYD,NC,Washington NC Yard,1/1/18,179688.94,221237.46,41548.52,41548.52
20,ABC,Jamie MacZuffie,Randy Johnson ,"SOUTHPORT, NC",SSPNYD,NC,Southport NC Yard,1/1/18,1185465.77,1557779.96,372314.19,372314.19
20,ABC,Jamie MacZuffie,Randy Johnson ,"WILMINGTON,NC YARD",SWINYD,NC,Wilmington NC Yard,1/1/18,894.08,1156.94,262.86,262.86
20,ABC,Jamie MacZuffie,Jamie MacZuffie,"CHARLOTTE, NC YARD",CHARNCYD,NC,Charlotte NC Yard,1/1/18,578577.02,713801.45,135224.43,135715.16
20,ABC,Jamie MacZuffie,Jamie MacZuffie,"HARRISBURG, NC",LSCHAN,NC,Harrisburg NC Yard,1/1/18,2208869.61,2736875.9,528006.29,528342.97
20,ABC,Justin Robb,Dave Challenger,GLOUCESTER CITY  NJ MILLWORK,GLOUNJMW,NJ,Gloucester City NJ Millwork,1/1/18,8778649.49,11081262.36,2302612.87,2302614.98
20,ABC,Justin Robb,Dave Challenger,LAKEWOOD  NJ YARD,LAKENJYD,NJ,Lakewood NJ Yard,1/1/18,607.91,807.52,199.61,199.61
20,ABC,Justin Robb,Dennis Edwards,MANSFIELD  OH YARD,MANSOHYD,OH,Mansfield OH Yard,1/1/18,104726.24,130130.94,25404.7,25404.7
20,ABC,Justin Robb,Dennis Edwards,HUNTERTOWN  IN YARD,HUNTINYD,IN,Huntertown IN Yard,1/1/18,1863547.2,2343866.31,480319.11,480319.11
20,ABC,Justin Robb,Dennis Edwards,TERRE HAUTE  IN YARD,TERRINYD,IN,Terre Haute IN Yard,1/1/18,202154.76,239628.28,37473.52,37473.52
20,ABC,Justin Robb,Dennis Edwards,CINCINNATI  OH YARD,CINCOHYD,OH,Cincinnati OH Yard,1/1/18,1470733.41,1940517.59,469784.18,469784.18
20,ABC,Justin Robb,Dennis Edwards,DAYTON  OH YARD,DAYTOHYD,OH,Dayton OH Yard,1/1/18,512276.5,689098.84,176822.34,176822.34
20,ABC,Justin Robb,Dennis Edwards,BREESE  IL YARD,BREEILYD,IL,Breese IL Yard,1/1/18,375712.12,484543.36,108831.24,108831.24
20,ABC,Justin Robb,Dennis Edwards,DELAWARE  OH YARD,DELAOHYD,OH,Delaware OH Yard,1/1/18,561579.51,664282.41,102702.9,102702.9
20,ABC,Justin Robb,Dennis Edwards,TOLONO  IL YARD,TOLOILYD,IL,Tolono IL Yard,1/1/18,107710.2,137823.18,30112.98,30112.98
20,ABC,Justin Robb,Ernie Peters,CICERO NY YARD,CICENYYD,NY,Cicero NY Yard,1/1/18,9913.22,12553.72,2640.5,2640.5
